v1_0,v1_1,v1_2,v1_3,v1_4,v2_0,v2_1,v2_2,v2_3,v2_4,v3_0,v3_1,v3_2,v3_3,v3_4,v3_5,v3_6,v3_7,v3_8,v3_9,v3_10,v3_11,v3_12,v3_13,v3_14,v3_15,v3_16,v3_17,v3_18,v3_19,v3_20,v3_21,v3_22,v3_23,v3_24,v3_25,v3_26,v3_27,v3_28,v3_29,a1,a2,label,weight
-1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,-1.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,-6.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,-1.0,0.0,0.7721099961494128
0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,-4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,3.0,0.0,1.0,0.7844645405527362
0.0,0.0,0.0,-1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,0.0,0.0,0.7966275068156915
0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,2.0,0.0,1.0,0.8086075400626399
-1.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,-1.0,0.0,0.820412654142367
1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,3.0,1.0,1.0,0.8320502943378437
-1.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0,-1.0,0.0,0.8435273922869734
1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,3.0,1.0,1.0,0.8548504142651103
-1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-6.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,-1.0,0.0,0.8660254037844386
1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.8770580193070292
0.0,0.0,0.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,-6.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8879535677396304
0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.8987170342729172
0.0,1.0,0.0,0.0,-1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.9093531090412992
0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.9198662110077999
0.0,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302605094190635
0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.9405399431259602
0.0,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-6.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9507082380237135
0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9607689228305228
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,-5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.970725343394151
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9805806756909202
0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.9903379376602871
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.14002800840280097
0.0,0.0,0.0,0.0,0.0,30.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-4.0,-2.0,-3.0,-5.0,-6.0,-1.0,0.0,0.0,0.19802950859533486
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.24253562503633297
0.0,0.0,0.0,0.0,0.0,29.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-4.0,-2.0,-3.0,-5.0,-6.0,-1.0,0.0,0.0,0.28005601680560194
0.0,0.0,0.0,0.0,0.0,28.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.3131121455425747
-1.0,0.0,0.0,0.0,0.0,26.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-4.0,-2.0,-3.0,-5.0,-6.0,-3.0,0.0,0.0,0.3429971702850177
0.0,0.0,0.0,0.0,0.0,25.0,6.0,7.0,5.0,8.0,4.0,2.0,3.0,5.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-6.0,-5.0,-3.0,-2.0,-4.0,0.0,0.0,1.0,0.3704792868174742
0.0,0.0,0.0,0.0,0.0,24.0,6.0,7.0,5.0,8.0,6.0,5.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-2.0,-1.0,-4.0,0.0,-3.0,-5.0,-6.0,0.0,0.0,0.0,0.3960590171906697
-1.0,0.0,0.0,0.0,0.0,18.0,7.0,7.0,5.0,8.0,4.0,0.0,3.0,5.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-6.0,-5.0,-3.0,-2.0,0.0,-1.0,0.0,1.0,0.42008402520840293
1.0,0.0,0.0,0.0,0.0,24.0,6.0,7.0,2.0,8.0,6.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,4.0,-1.0,0.0,-1.0,0.0,-1.0,-4.0,0.0,-3.0,-5.0,-6.0,1.0,0.0,0.0,0.44280744277004763
-1.0,0.0,0.0,0.0,0.0,18.0,4.0,7.0,5.0,8.0,4.0,0.0,3.0,5.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,-4.0,0.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-6.0,-5.0,-3.0,0.0,0.0,-1.0,0.0,1.0,0.464420364012824
1.0,0.0,0.0,0.0,0.0,24.0,5.0,7.0,2.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,-1.0,-2.0,0.0,0.0,4.0,0.0,0.0,-1.0,0.0,-1.0,-4.0,0.0,-3.0,-5.0,-6.0,0.0,0.0,0.0,0.48507125007266594
-2.0,0.0,0.0,0.0,0.0,14.0,4.0,7.0,5.0,8.0,4.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,-1.0,2.0,0.0,0.0,-4.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,-6.0,-5.0,-3.0,0.0,0.0,-2.0,-1.0,1.0,0.5048781642974013
1.0,0.0,0.0,0.0,0.0,18.0,5.0,7.0,2.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,-3.0,-2.0,0.0,0.0,4.0,0.0,0.0,-1.0,0.0,-1.0,-4.0,0.0,0.0,-5.0,-6.0,0.0,0.0,0.0,0.5239368319955838
-1.0,0.0,0.0,0.0,0.0,14.0,4.0,3.0,5.0,8.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,-4.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-6.0,-5.0,-3.0,0.0,0.0,-1.0,0.0,1.0,0.5423261445466404
0.0,0.0,0.0,0.0,0.0,11.0,5.0,7.0,2.0,8.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-3.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,4.0,0.0,0.0,-1.0,0.0,-1.0,-4.0,0.0,0.0,-5.0,-6.0,0.0,0.0,0.0,0.5601120336112039
0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,5.0,6.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,-4.0,0.0,3.0,-2.0,0.0,0.0,0.0,-6.0,-1.0,-1.0,0.0,0.0,-5.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.5773502691896257
0.0,0.0,0.0,0.0,0.0,11.0,5.0,7.0,2.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,-3.0,0.0,4.0,0.0,0.0,-1.0,0.0,-1.0,-4.0,0.0,0.0,-5.0,-6.0,0.0,0.0,0.0,0.5940885257860046
0.0,0.0,-1.0,0.0,0.0,10.0,2.0,0.0,5.0,6.0,4.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,-4.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,-1.0,-1.0,0.0,0.0,-5.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.6103679378930738
0.0,0.0,1.0,0.0,0.0,11.0,5.0,7.0,4.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-2.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-4.0,-5.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.6262242910851494
0.0,0.0,-1.0,0.0,0.0,10.0,2.0,0.0,5.0,4.0,4.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-2.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-1.0,-1.0,0.0,0.0,-5.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.6416889479197478
0.0,-1.0,1.0,0.0,0.0,11.0,0.0,7.0,4.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-5.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.6567895774291853
0.0,1.0,-1.0,0.0,0.0,10.0,2.0,0.0,3.0,4.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,-4.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-6.0,0.0,-1.0,0.0,0.0,-5.0,-3.0,0.0,0.0,-1.0,0.0,1.0,0.6715507368448513
0.0,-1.0,1.0,0.0,0.0,10.0,0.0,7.0,4.0,8.0,0.0,5.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-5.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.6859943405700354
0.0,1.0,-1.0,0.0,0.0,8.0,2.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,-4.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,-6.0,-1.0,0.0,0.0,-5.0,-3.0,0.0,0.0,-1.0,0.0,1.0,0.7001400420140049
0.0,-1.0,1.0,0.0,0.0,10.0,0.0,7.0,4.0,8.0,0.0,5.0,3.0,0.0,-2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-5.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.7140055472954167
0.0,1.0,-1.0,0.0,0.0,10.0,1.0,0.0,6.0,7.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,-4.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.0,-3.0,-6.0,2.0,-1.0,0.0,1.0,0.7276068751089989
0.0,-1.0,1.0,0.0,-1.0,10.0,0.0,7.0,4.0,0.0,0.0,-5.0,3.0,6.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.7409585736349484
0.0,1.0,-1.0,-1.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,5.0,-3.0,-6.0,2.0,-1.0,0.0,1.0,0.7540739028638984
0.0,-1.0,1.0,1.0,-1.0,10.0,0.0,7.0,6.0,0.0,0.0,-5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.7669649888473704
0.0,1.0,-1.0,-1.0,1.0,10.0,2.0,0.0,0.0,2.0,-4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,5.0,-3.0,-6.0,0.0,-1.0,0.0,1.0,0.7796429549831781
0.0,-1.0,1.0,1.0,-1.0,6.0,0.0,5.0,4.0,0.0,0.0,-5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-6.0,-1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7921180343813394
0.0,1.0,-1.0,-1.0,1.0,10.0,2.0,0.0,0.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,5.0,-3.0,-6.0,0.0,-2.0,0.0,1.0,0.8043996665398437
0.0,-1.0,1.0,1.0,-1.0,5.0,0.0,5.0,6.0,0.0,0.0,-5.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,-6.0,0.0,0.0,-1.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.816496580927726
0.0,1.0,-1.0,-1.0,1.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,-4.0,5.0,-3.0,-6.0,0.0,-2.0,0.0,1.0,0.828416869579514
0.0,-1.0,1.0,0.0,-1.0,5.0,0.0,5.0,0.0,0.0,-5.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,-6.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8401680504168059
0.0,1.0,-1.0,0.0,1.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-6.0,-1.0,0.0,5.0,0.0,-3.0,0.0,0.0,-2.0,0.0,1.0,0.851757122704842
0.0,-1.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,-6.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8631906158060839
0.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,6.0,0.0,-6.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0,0.0,-2.0,0.0,1.0,0.8744746321952062
0.0,-1.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,0.0,0.0,6.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,-6.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8856148855400953
0.0,1.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-6.0,0.0,-1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.8966167345234256
0.0,-1.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,6.0,-5.0,1.0,0.0,-6.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9074852129730301
0.0,1.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,-1.0,0.0,6.0,-6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.9182250567818114
0.0,-1.0,0.0,0.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,0.0,-6.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.928840728025648
0.0,1.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,-1.0,0.0,6.0,-6.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-3.0,0.0,1.0,0.9393364366277243
0.0,-1.0,0.0,0.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,-5.0,1.0,0.0,-6.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.9497161598676341
0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,-1.0,0.0,6.0,0.0,0.0,0.0,-1.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.0,0.9599836599916586
-1.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,-5.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.9701425001453319
1.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.9801960588196069
-1.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,-6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.9901475429766743
1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0
